first_date,days_since,active_users
2020-01-10,31,1
2020-01-10,32,5
2020-01-10,33,7
2020-01-10,34,4
2020-01-10,35,6
2020-01-10,36,6
2020-01-10,37,7
2020-01-10,38,3
2020-01-10,39,4
2020-01-10,40,6
2020-01-10,42,4
2020-01-10,43,4
2020-01-10,44,5
2020-01-10,45,3
2020-01-10,46,3
2020-01-10,47,4
2020-01-10,48,2
2020-01-10,49,5
2020-01-10,50,4
2020-01-10,51,3
2020-01-10,52,7
2020-01-10,53,5
2020-01-10,54,5
2020-01-10,55,3
2020-01-10,56,4
2020-01-10,57,4
2020-01-10,58,8
2020-01-10,59,3
2020-01-10,60,5
2020-01-10,61,2
2020-01-10,62,3
2020-01-10,63,2
2020-01-10,64,6
2020-01-10,65,4
2020-01-10,66,2
2020-01-10,67,4
2020-01-10,68,3
2020-01-10,69,1
2020-01-10,70,3
2020-01-10,71,1
2020-01-10,72,1
2020-01-10,73,3
2020-01-10,74,1
2020-01-10,75,1
2020-01-10,76,2
2020-01-10,78,2
2020-01-10,79,1
2020-01-10,81,1
2020-01-10,82,1
2020-01-10,83,2
2020-01-10,84,1
2020-01-10,85,1
2020-01-10,86,1
2020-01-10,87,1
2020-01-10,88,1
2020-01-10,91,2
2020-01-10,92,3
2020-01-10,93,4
2020-01-10,94,3
2020-01-10,95,1
2020-01-10,96,2
2020-01-10,97,1
2020-01-10,98,1
2020-01-10,99,1
2020-01-10,101,2
2020-01-10,106,5
2020-01-10,107,1
2020-01-10,108,2
2020-01-10,110,1
2020-01-10,111,1
2020-01-10,113,3
2020-01-10,114,1
2020-01-10,115,1
2020-01-10,116,3
2020-01-10,118,2
2020-01-10,120,1
2020-01-10,121,1
2020-01-10,122,1
2020-01-10,123,4
2020-01-10,124,1
2020-01-10,126,2
2020-01-10,127,1
2020-01-10,128,1
2020-01-10,129,2
2020-01-10,130,3
2020-01-10,131,1
2020-01-10,132,3
2020-01-10,134,4
2020-01-10,135,7
2020-01-10,136,3
2020-01-10,137,2
2020-01-10,138,1
2020-01-10,139,3
2020-01-10,140,1
2020-01-10,141,5
2020-01-10,142,8
2020-01-10,143,5
2020-01-10,144,6
2020-01-10,145,6
2020-01-10,146,2
2020-01-10,147,4
2020-01-10,148,4
2020-01-10,149,8
2020-01-10,150,4
2020-01-10,151,2
2020-01-10,152,4
2020-01-10,153,4
2020-01-10,154,3
2020-01-10,155,3
2020-01-10,156,3
2020-01-10,157,5
2020-01-10,158,2
2020-01-10,159,3
2020-01-10,160,5
2020-01-10,161,3
2020-01-10,162,1
2020-01-10,164,2
2020-01-10,165,6
2020-01-10,166,3
2020-01-10,167,6
2020-01-10,168,1
2020-01-10,171,3
2020-01-10,172,3
2020-01-10,173,2
2020-01-10,174,3
2020-01-10,175,6
2020-01-10,176,9
2020-01-10,178,1
2020-01-10,179,4
2020-01-10,180,1
2020-01-10,181,2
2020-01-10,183,1
2020-01-10,185,2
2020-01-10,186,4
2020-01-10,187,1
2020-01-10,189,2
2020-01-10,190,5
2020-01-10,191,1
2020-01-10,192,3
2020-01-10,193,4
2020-01-10,194,1
2020-01-10,195,2
2020-01-10,196,1
2020-01-10,198,2
2020-01-10,199,4
2020-01-10,200,1
2020-01-10,202,1
2020-01-10,203,3
2020-01-10,204,1
2020-01-10,205,1
2020-01-10,206,2
2020-01-10,207,2
2020-01-10,208,2
2020-01-10,211,1
2020-01-10,212,2
2020-01-10,213,1
2020-01-10,214,3
2020-01-10,215,2
2020-01-10,217,1
2020-01-10,218,3
2020-01-10,219,1
2020-01-10,220,4
2020-01-10,221,1
2020-01-10,222,4
2020-01-10,223,2
2020-01-10,224,1
2020-01-10,227,6
2020-01-10,228,2
2020-01-10,229,4
2020-01-10,230,3
2020-01-10,231,2
2020-01-10,233,1
2020-01-10,234,1
2020-01-10,235,4
2020-01-10,236,1
2020-01-10,237,3
2020-01-10,238,4
2020-01-10,239,1
2020-01-10,241,2
2020-01-10,242,2
2020-01-10,243,3
2020-01-10,244,1
2020-01-10,245,7
2020-01-10,246,1
2020-01-10,247,2
2020-01-10,248,3
2020-01-10,249,5
2020-01-10,250,3
2020-01-10,251,3
2020-01-10,252,4
2020-01-10,253,2
2020-01-10,254,2
2020-01-10,255,5
2020-01-10,256,4
2020-01-10,257,2
2020-01-10,258,4
2020-01-10,259,5
2020-01-10,260,1
2020-01-10,261,2
2020-01-10,262,1
2020-01-10,263,4
2020-01-10,264,3
2020-01-10,266,1
2020-01-10,267,1
2020-01-10,268,1
2020-01-10,269,1
2020-01-10,272,1
2020-01-10,274,4
2020-01-10,276,2
2020-01-10,277,1
2020-01-10,279,1
2020-01-10,280,1
2020-01-10,281,2
2020-01-10,282,2
2020-01-10,283,1
2020-01-10,286,4
2020-01-10,287,1
2020-01-10,289,1
2020-01-10,290,1
2020-01-10,291,1
2020-01-10,292,7
2020-01-10,296,1
2020-01-10,298,2
2020-01-10,302,2
2020-01-10,303,2
2020-01-10,306,1
2020-01-10,307,1
2020-01-10,309,1
2020-01-10,312,1
2020-01-10,313,4
2020-01-10,314,4
2020-01-11,0,472
2020-01-11,1,10
2020-01-11,2,6
2020-01-11,3,5
2020-01-11,4,3
2020-01-11,5,3
2020-01-11,6,2
2020-01-11,7,5
2020-01-11,8,4
2020-01-11,9,2
2020-01-11,10,1
2020-01-11,11,4
2020-01-11,12,2
2020-01-11,13,4
2020-01-11,14,5
2020-01-11,15,4
2020-01-11,16,2
2020-01-11,18,2
2020-01-11,19,2
2020-01-11,20,2
2020-01-11,21,9
2020-01-11,22,12
2020-01-11,23,6
2020-01-11,24,5
2020-01-11,25,2
2020-01-11,26,6
2020-01-11,27,10
2020-01-11,28,15
2020-01-11,29,7
2020-01-11,30,4
2020-01-11,31,3
2020-01-11,32,4
2020-01-11,33,7
2020-01-11,34,7
2020-01-11,35,10
2020-01-11,36,7
2020-01-11,37,5
2020-01-11,38,3
2020-01-11,39,3
2020-01-11,40,3
2020-01-11,41,8
2020-01-11,42,9
2020-01-11,43,6
2020-01-11,44,1
2020-01-11,46,1
2020-01-11,47,3
2020-01-11,48,2
2020-01-11,49,4
2020-01-11,50,6
2020-01-11,52,2
2020-01-11,53,2
2020-01-11,54,3
2020-01-11,55,3
2020-01-11,56,6
2020-01-11,57,4
2020-01-11,58,11
2020-01-11,59,6
2020-01-11,60,2
2020-01-11,61,2
2020-01-11,62,3
2020-01-11,63,5
2020-01-11,64,3
2020-01-11,65,1
2020-01-11,66,1
2020-01-11,67,1
2020-01-11,68,2
2020-01-11,69,1
2020-01-11,70,1
2020-01-11,71,3
2020-01-11,72,2
2020-01-11,73,3
2020-01-11,74,1
2020-01-11,75,3
2020-01-11,76,1
2020-01-11,77,2
2020-01-11,78,2
2020-01-11,79,2
2020-01-11,80,1
2020-01-11,81,3
2020-01-11,82,2
2020-01-11,83,1
2020-01-11,84,1
2020-01-11,85,2
2020-01-11,86,1
2020-01-11,89,1
2020-01-11,90,2
2020-01-11,91,1
2020-01-11,92,1
2020-01-11,93,2
2020-01-11,95,1
2020-01-11,96,2
2020-01-11,97,1
2020-01-11,99,2
2020-01-11,100,1
2020-01-11,101,1
2020-01-11,102,2
2020-01-11,105,1
2020-01-11,106,2
2020-01-11,107,2
2020-01-11,109,1
2020-01-11,111,2
2020-01-11,112,3
2020-01-11,113,1
2020-01-11,115,3
2020-01-11,118,3
2020-01-11,119,1
2020-01-11,120,2
2020-01-11,123,2
2020-01-11,124,1
2020-01-11,125,3
2020-01-11,126,8
2020-01-11,127,3
2020-01-11,128,4
2020-01-11,129,2
2020-01-11,130,1
2020-01-11,131,3
2020-01-11,132,6
2020-01-11,133,4
2020-01-11,134,10
2020-01-11,135,2
2020-01-11,136,7
2020-01-11,137,1
2020-01-11,138,2
2020-01-11,139,4
2020-01-11,140,4
2020-01-11,141,3
2020-01-11,142,4
2020-01-11,143,4
2020-01-11,144,2
2020-01-11,145,3
2020-01-11,146,6
2020-01-11,147,6
2020-01-11,148,3
2020-01-11,149,2
2020-01-11,150,4
2020-01-11,151,5
2020-01-11,153,3
2020-01-11,154,7
2020-01-11,155,10
2020-01-11,156,5
2020-01-11,157,2
2020-01-11,158,1
2020-01-11,159,7
2020-01-11,160,1
2020-01-11,161,1
2020-01-11,162,5
2020-01-11,163,5
2020-01-11,164,3
2020-01-11,165,6
2020-01-11,166,5
2020-01-11,167,5
2020-01-11,168,2
2020-01-11,170,6
2020-01-11,171,7
2020-01-11,172,4
2020-01-11,173,6
2020-01-11,174,2
2020-01-11,175,6
2020-01-11,176,2
2020-01-11,177,1
2020-01-11,178,2
2020-01-11,179,2
2020-01-11,180,2
2020-01-11,181,1
2020-01-11,182,2
2020-01-11,184,1
2020-01-11,185,1
2020-01-11,186,2
2020-01-11,187,3
2020-01-11,188,2
2020-01-11,190,4
2020-01-11,191,1
2020-01-11,192,2
2020-01-11,193,1
2020-01-11,194,1
2020-01-11,195,3
2020-01-11,196,2
2020-01-11,197,3
2020-01-11,198,5
2020-01-11,199,4
2020-01-11,200,1
2020-01-11,201,1
2020-01-11,202,1
2020-01-11,203,4
2020-01-11,205,3
2020-01-11,206,2
2020-01-11,207,1
2020-01-11,208,5
2020-01-11,210,3
2020-01-11,211,2
2020-01-11,212,4
2020-01-11,213,1
2020-01-11,216,2
2020-01-11,217,1
2020-01-11,218,1
2020-01-11,219,10
2020-01-11,220,3
2020-01-11,221,3
2020-01-11,222,5
2020-01-11,223,4
2020-01-11,224,1
2020-01-11,226,7
2020-01-11,227,3
2020-01-11,228,2
2020-01-11,229,6
2020-01-11,230,3
2020-01-11,231,2
2020-01-11,233,1
2020-01-11,234,9
2020-01-11,235,3
2020-01-11,236,4
2020-01-11,237,4
2020-01-11,238,1
2020-01-11,239,1
2020-01-11,240,1
2020-01-11,241,6
2020-01-11,242,2
2020-01-11,243,6
2020-01-11,244,5
2020-01-11,246,3
2020-01-11,247,4
2020-01-11,248,3
2020-01-11,249,3
2020-01-11,250,2
2020-01-11,251,1
2020-01-11,252,1
2020-01-11,253,3
2020-01-11,254,9
2020-01-11,255,6
2020-01-11,256,2
2020-01-11,257,3
2020-01-11,258,3
2020-01-11,259,1
2020-01-11,260,2
2020-01-11,261,6
2020-01-11,262,1
2020-01-11,263,4
2020-01-11,264,2
2020-01-11,265,1
2020-01-11,266,3
2020-01-11,268,1
2020-01-11,269,3
2020-01-11,270,1
2020-01-11,272,1
2020-01-11,274,2
2020-01-11,275,1
2020-01-11,280,4
2020-01-11,281,1
2020-01-11,282,1
2020-01-11,285,4
2020-01-11,286,1
2020-01-11,287,2
2020-01-11,288,2
2020-01-11,290,1
2020-01-11,291,1
2020-01-11,296,2
2020-01-11,297,1
2020-01-11,298,1
2020-01-11,301,5
2020-01-11,302,1
2020-01-11,305,1
2020-01-11,306,1
2020-01-11,307,1
2020-01-11,308,6
2020-01-11,309,3
2020-01-11,310,1
2020-01-11,311,1
2020-01-11,312,1
2020-01-11,313,4
2020-01-11,314,2
2020-01-11,315,1
2020-01-12,0,464
2020-01-12,1,7
2020-01-12,2,4
2020-01-12,3,2
2020-01-12,4,4
2020-01-12,5,4
2020-01-12,6,2
2020-01-12,7,5
2020-01-12,8,7
2020-01-12,9,5
2020-01-12,10,4
2020-01-12,11,2
2020-01-12,12,3
2020-01-12,13,9
2020-01-12,14,8
2020-01-12,16,3
2020-01-12,17,5
2020-01-12,18,2
2020-01-12,19,6
2020-01-12,20,16
2020-01-12,21,13
2020-01-12,22,6
2020-01-12,23,6
2020-01-12,24,8
2020-01-12,25,8
2020-01-12,26,6
2020-01-12,27,14
2020-01-12,28,9
2020-01-12,29,4
2020-01-12,30,2
2020-01-12,31,2
2020-01-12,32,3
2020-01-12,33,8
2020-01-12,34,10
2020-01-12,35,17
2020-01-12,36,4
2020-01-12,37,2
2020-01-12,38,2
2020-01-12,39,10
2020-01-12,40,6
2020-01-12,41,8
2020-01-12,42,7
2020-01-12,44,2
2020-01-12,45,3
2020-01-12,46,3
2020-01-12,47,5
2020-01-12,48,4
2020-01-12,49,3
2020-01-12,50,3
2020-01-12,51,2
2020-01-12,52,4
2020-01-12,53,1
2020-01-12,54,3
2020-01-12,55,14
2020-01-12,56,5
2020-01-12,57,6
2020-01-12,58,3
2020-01-12,59,4
2020-01-12,60,3
2020-01-12,61,4
2020-01-12,62,3
2020-01-12,63,5
2020-01-12,64,4
2020-01-12,65,5
2020-01-12,66,1
2020-01-12,67,4
2020-01-12,68,1
2020-01-12,69,4
2020-01-12,70,2
2020-01-12,71,4
2020-01-12,72,2
2020-01-12,73,2
2020-01-12,74,5
2020-01-12,75,4
2020-01-12,76,1
2020-01-12,77,1
2020-01-12,78,1
2020-01-12,80,1
2020-01-12,81,2
2020-01-12,82,2
2020-01-12,83,2
2020-01-12,86,1
2020-01-12,87,2
2020-01-12,88,1
2020-01-12,90,1
2020-01-12,91,2
2020-01-12,92,2
2020-01-12,95,3
2020-01-12,96,1
2020-01-12,97,3
2020-01-12,99,2
2020-01-12,100,3
2020-01-12,102,1
2020-01-12,103,2
2020-01-12,104,3
2020-01-12,105,2
2020-01-12,106,1
2020-01-12,108,2
2020-01-12,109,1
2020-01-12,110,1
2020-01-12,111,2
2020-01-12,113,3
2020-01-12,114,3
2020-01-12,115,1
2020-01-12,117,2
2020-01-12,118,1
2020-01-12,119,1
2020-01-12,120,4
2020-01-12,121,2
2020-01-12,123,1
2020-01-12,124,2
2020-01-12,125,2
2020-01-12,126,2
2020-01-12,127,5
2020-01-12,128,1
2020-01-12,129,1
2020-01-12,130,1
2020-01-12,131,2
2020-01-12,132,2
2020-01-12,133,3
2020-01-12,134,1
2020-01-12,135,5
2020-01-12,136,2
2020-01-12,137,3
2020-01-12,138,3
2020-01-12,139,9
2020-01-12,140,7
2020-01-12,141,2
2020-01-12,142,3
2020-01-12,143,4
2020-01-12,144,2
2020-01-12,145,3
2020-01-12,146,5
2020-01-12,147,4
2020-01-12,148,3
2020-01-12,149,4
2020-01-12,151,3
2020-01-12,152,8
2020-01-12,153,5
2020-01-12,154,4
2020-01-12,155,2
2020-01-12,156,5
2020-01-12,157,2
2020-01-12,158,2
2020-01-12,159,1
2020-01-12,160,2
2020-01-12,161,1
2020-01-12,162,3
2020-01-12,163,4
2020-01-12,164,1
2020-01-12,165,2
2020-01-12,166,4
2020-01-12,167,2
2020-01-12,168,1
2020-01-12,169,3
2020-01-12,170,4
2020-01-12,171,3
2020-01-12,172,5
2020-01-12,173,5
2020-01-12,174,6
2020-01-12,176,1
2020-01-12,178,1
2020-01-12,180,1
2020-01-12,181,4
2020-01-12,182,1
2020-01-12,183,1
2020-01-12,184,5
2020-01-12,185,3
2020-01-12,187,3
2020-01-12,188,2
2020-01-12,189,3
2020-01-12,190,2
2020-01-12,191,5
2020-01-12,192,3
2020-01-12,193,2
2020-01-12,194,1
2020-01-12,195,1
2020-01-12,196,3
2020-01-12,198,3
2020-01-12,199,1
2020-01-12,200,3
2020-01-12,201,2
2020-01-12,202,1
2020-01-12,204,2
2020-01-12,205,1
2020-01-12,206,3
2020-01-12,207,2
2020-01-12,208,1
2020-01-12,210,1
2020-01-12,211,1
2020-01-12,212,1
2020-01-12,214,1
2020-01-12,217,1
2020-01-12,218,3
2020-01-12,219,5
2020-01-12,220,5
2020-01-12,221,6
2020-01-12,222,3
2020-01-12,223,1
2020-01-12,224,3
2020-01-12,225,4
2020-01-12,226,1
2020-01-12,227,2
2020-01-12,228,3
2020-01-12,229,4
2020-01-12,230,1
2020-01-12,231,2
2020-01-12,232,3
2020-01-12,233,4
2020-01-12,234,5
2020-01-12,235,5
2020-01-12,236,4
2020-01-12,239,4
2020-01-12,240,3
2020-01-12,241,2
2020-01-12,242,9
2020-01-12,243,1
2020-01-12,244,1
2020-01-12,245,1
2020-01-12,246,5
2020-01-12,247,6
2020-01-12,248,9
2020-01-12,249,6
2020-01-12,250,5
2020-01-12,251,2
2020-01-12,252,2
2020-01-12,253,3
2020-01-12,254,2
2020-01-12,255,2
2020-01-12,256,3
2020-01-12,257,3
2020-01-12,258,1
2020-01-12,260,4
2020-01-12,262,7
2020-01-12,264,1
2020-01-12,265,1
2020-01-12,266,1
2020-01-12,267,1
2020-01-12,268,3
2020-01-12,270,2
2020-01-12,272,2
2020-01-12,273,1
2020-01-12,274,2
2020-01-12,275,1
2020-01-12,277,1
2020-01-12,279,2
2020-01-12,280,1
2020-01-12,284,8
2020-01-12,287,2
2020-01-12,288,2
2020-01-12,289,2
2020-01-12,290,2
2020-01-12,291,1
2020-01-12,292,1
2020-01-12,293,1
2020-01-12,296,2
2020-01-12,300,3
2020-01-12,304,2
2020-01-12,305,1
2020-01-12,307,3
2020-01-12,308,4
2020-01-12,311,3
2020-01-12,312,4
2020-01-13,0,241
2020-01-13,1,2
2020-01-13,2,2
2020-01-13,3,1
2020-01-13,4,6
2020-01-13,5,1
2020-01-13,6,5
2020-01-13,7,6
2020-01-13,8,3
2020-01-13,9,4
2020-01-13,10,3
2020-01-13,11,1
2020-01-13,12,3
2020-01-13,14,2
2020-01-13,15,2
2020-01-13,16,3
2020-01-13,18,3
2020-01-13,19,2
2020-01-13,20,5
2020-01-13,21,1
2020-01-13,23,4
2020-01-13,24,3
2020-01-13,25,4
2020-01-13,26,1
2020-01-13,27,2
2020-01-13,28,5
2020-01-13,29,3
2020-01-13,30,4
2020-01-13,31,5
2020-01-13,32,3
2020-01-13,33,2
2020-01-13,34,2
2020-01-13,35,1
2020-01-13,36,2
2020-01-13,37,5
2020-01-13,38,1
2020-01-13,39,3
2020-01-13,40,2
2020-01-13,41,2
2020-01-13,42,1
2020-01-13,43,2
2020-01-13,44,2
2020-01-13,46,1
2020-01-13,47,5
2020-01-13,48,5
2020-01-13,49,4
2020-01-13,50,1
2020-01-13,52,3
2020-01-13,53,4
2020-01-13,54,3
2020-01-13,55,4
2020-01-13,56,2
2020-01-13,58,2
2020-01-13,59,1
2020-01-13,60,1
2020-01-13,63,1
2020-01-13,65,3
2020-01-13,66,3
2020-01-13,67,1
2020-01-13,69,1
2020-01-13,70,4
2020-01-13,71,1
2020-01-13,72,3
2020-01-13,73,1
2020-01-13,74,1
2020-01-13,75,1
2020-01-13,76,3
2020-01-13,77,2
2020-01-13,78,2
2020-01-13,83,1
2020-01-13,84,1
2020-01-13,85,2
2020-01-13,86,2
2020-01-13,88,1
2020-01-13,89,2
2020-01-13,90,1
2020-01-13,92,1
2020-01-13,93,1
2020-01-13,95,1
2020-01-13,96,1
2020-01-13,98,2
2020-01-13,104,1
2020-01-13,105,3
2020-01-13,106,1
2020-01-13,108,2
2020-01-13,112,1
2020-01-13,114,1
2020-01-13,115,1
2020-01-13,117,2
2020-01-13,118,1
2020-01-13,119,1
2020-01-13,120,1
2020-01-13,121,1
2020-01-13,122,1
2020-01-13,123,1
2020-01-13,125,2
2020-01-13,126,1
2020-01-13,127,1
2020-01-13,128,2
2020-01-13,131,2
2020-01-13,132,2
2020-01-13,133,5
2020-01-13,135,3
2020-01-13,136,2
2020-01-13,137,4
2020-01-13,138,1
2020-01-13,139,2
2020-01-13,140,2
2020-01-13,141,2
2020-01-13,143,1
2020-01-13,144,3
2020-01-13,145,4
2020-01-13,146,3
2020-01-13,147,2
2020-01-13,148,2
2020-01-13,149,1
2020-01-13,151,2
2020-01-13,152,2
2020-01-13,153,2
2020-01-13,154,2
2020-01-13,155,2
2020-01-13,157,2
2020-01-13,158,2
2020-01-13,159,2
2020-01-13,160,1
2020-01-13,161,3
2020-01-13,162,4
2020-01-13,163,1
2020-01-13,164,4
2020-01-13,165,2
2020-01-13,166,2
2020-01-13,167,1
2020-01-13,168,2
2020-01-13,169,2
2020-01-13,170,1
2020-01-13,172,2
2020-01-13,173,1
2020-01-13,174,2
2020-01-13,176,1
2020-01-13,178,1
2020-01-13,179,4
2020-01-13,180,1
2020-01-13,181,2
2020-01-13,182,4
2020-01-13,183,1
2020-01-13,184,1
2020-01-13,185,1
2020-01-13,186,1
2020-01-13,187,1
2020-01-13,188,1
2020-01-13,189,2
2020-01-13,190,2
2020-01-13,192,2
2020-01-13,193,1
2020-01-13,194,1
2020-01-13,195,2
2020-01-13,196,3
2020-01-13,197,1
2020-01-13,199,1
2020-01-13,200,1
2020-01-13,202,2
2020-01-13,203,3
2020-01-13,204,2
2020-01-13,205,2
2020-01-13,206,1
2020-01-13,207,1
2020-01-13,208,1
2020-01-13,209,1
2020-01-13,210,1
2020-01-13,212,1
2020-01-13,213,1
2020-01-13,214,2
2020-01-13,217,1
2020-01-13,218,2
2020-01-13,219,1
2020-01-13,220,4
2020-01-13,221,2
2020-01-13,223,3
2020-01-13,224,3
2020-01-13,225,3
2020-01-13,226,3
2020-01-13,227,5
2020-01-13,228,2
2020-01-13,230,2
2020-01-13,231,1
2020-01-13,232,4
2020-01-13,233,7
2020-01-13,234,4
2020-01-13,235,4
2020-01-13,238,2
2020-01-13,240,2
2020-01-13,241,2
2020-01-13,242,1
2020-01-13,245,2
2020-01-13,246,1
2020-01-13,247,1
2020-01-13,248,2
2020-01-13,249,5
2020-01-13,250,3
2020-01-13,252,2
2020-01-13,253,1
2020-01-13,254,2
2020-01-13,255,1
2020-01-13,256,3
2020-01-13,258,1
2020-01-13,259,3
2020-01-13,260,2
2020-01-13,261,4
2020-01-13,263,1
2020-01-13,264,1
2020-01-13,265,1
2020-01-13,270,1
2020-01-13,271,2
2020-01-13,272,1
2020-01-13,277,2
2020-01-13,278,2
2020-01-13,279,1
2020-01-13,281,2
2020-01-13,283,1
2020-01-13,284,2
2020-01-13,288,2
2020-01-13,289,3
2020-01-13,295,2
2020-01-13,297,1
2020-01-13,300,1
2020-01-13,304,1
2020-01-13,305,1
2020-01-13,306,4
2020-01-13,307,2
2020-01-13,309,1
2020-01-13,310,1
2020-01-13,311,3
2020-01-14,0,264
2020-01-14,1,3
2020-01-14,2,1
2020-01-14,3,5
2020-01-14,4,5
2020-01-14,5,4
2020-01-14,6,1
2020-01-14,7,1
2020-01-14,8,2
2020-01-14,9,2
2020-01-14,10,3
2020-01-14,11,1
2020-01-14,12,2
2020-01-14,13,1
2020-01-14,15,4
2020-01-14,16,2
2020-01-14,17,1
2020-01-14,18,10
2020-01-14,19,5
2020-01-14,20,4
2020-01-14,21,2
2020-01-14,22,1
2020-01-14,23,4
2020-01-14,24,2
2020-01-14,25,4
2020-01-14,26,4
2020-01-14,27,3
2020-01-14,28,1
2020-01-14,29,4
2020-01-14,30,3
2020-01-14,31,6
2020-01-14,32,4
2020-01-14,33,1
2020-01-14,34,3
2020-01-14,35,1
2020-01-14,38,5
2020-01-14,39,3
2020-01-14,40,2
2020-01-14,41,1
2020-01-14,42,1
2020-01-14,44,2
2020-01-14,45,1
2020-01-14,46,4
2020-01-14,47,2
2020-01-14,48,1
2020-01-14,49,3
2020-01-14,50,3
2020-01-14,51,3
2020-01-14,52,3
2020-01-14,53,5
2020-01-14,54,3
2020-01-14,55,12
2020-01-14,56,1
2020-01-14,58,1
2020-01-14,60,1
2020-01-14,61,3
2020-01-14,62,3
2020-01-14,64,4
2020-01-14,65,3
2020-01-14,66,5
2020-01-14,67,1
2020-01-14,68,1
2020-01-14,69,1
2020-01-14,70,3
2020-01-14,72,2
2020-01-14,74,2
2020-01-14,75,4
2020-01-14,78,1
2020-01-14,79,1
2020-01-14,81,2
2020-01-14,82,1
2020-01-14,83,1
2020-01-14,85,2
2020-01-14,86,1
2020-01-14,87,3
2020-01-14,88,1
2020-01-14,90,1
2020-01-14,91,1
2020-01-14,92,1
2020-01-14,101,3
2020-01-14,102,2
2020-01-14,103,1
2020-01-14,104,1
2020-01-14,107,1
2020-01-14,108,1
2020-01-14,110,3
2020-01-14,119,2
2020-01-14,120,3
2020-01-14,121,3
2020-01-14,122,2
2020-01-14,123,4
2020-01-14,125,1
2020-01-14,126,2
2020-01-14,127,1
2020-01-14,128,2
2020-01-14,129,2
2020-01-14,130,2
2020-01-14,133,2
2020-01-14,134,8
2020-01-14,135,2
2020-01-14,136,4
2020-01-14,137,3
2020-01-14,138,3
2020-01-14,139,2
2020-01-14,140,1
2020-01-14,141,3
2020-01-14,142,2
2020-01-14,143,2
2020-01-14,144,2
2020-01-14,145,3
2020-01-14,146,5
2020-01-14,147,2
2020-01-14,149,1
2020-01-14,150,2
2020-01-14,151,2
2020-01-14,152,2
2020-01-14,153,3
2020-01-14,154,2
2020-01-14,155,3
2020-01-14,156,1
2020-01-14,157,4
2020-01-14,158,1
2020-01-14,159,3
2020-01-14,161,1
2020-01-14,162,1
2020-01-14,163,2
2020-01-14,164,2
2020-01-14,167,2
2020-01-14,168,2
2020-01-14,170,2
2020-01-14,171,2
2020-01-14,172,2
2020-01-14,174,1
2020-01-14,175,2
2020-01-14,176,1
2020-01-14,177,1
2020-01-14,178,1
2020-01-14,179,3
2020-01-14,180,1
2020-01-14,181,1
2020-01-14,182,1
2020-01-14,183,2
2020-01-14,184,1
2020-01-14,185,4
2020-01-14,186,4
2020-01-14,189,1
2020-01-14,190,1
2020-01-14,191,2
2020-01-14,192,2
2020-01-14,194,2
2020-01-14,195,4
2020-01-14,196,1
2020-01-14,197,1
2020-01-14,202,1
2020-01-14,203,2
2020-01-14,204,4
2020-01-14,205,1
2020-01-14,209,1
2020-01-14,210,3
2020-01-14,211,2
2020-01-14,213,3
2020-01-14,214,1
2020-01-14,216,4
2020-01-14,217,5
2020-01-14,218,4
2020-01-14,219,2
2020-01-14,223,2
2020-01-14,224,5
2020-01-14,225,3
2020-01-14,226,2
2020-01-14,227,3
2020-01-14,228,2
2020-01-14,229,1
2020-01-14,230,3
2020-01-14,231,4
2020-01-14,232,2
2020-01-14,233,2
2020-01-14,234,5
2020-01-14,235,1
2020-01-14,237,2
2020-01-14,238,2
2020-01-14,239,1
2020-01-14,240,4
2020-01-14,241,2
2020-01-14,242,1
2020-01-14,243,2
2020-01-14,244,4
2020-01-14,245,2
2020-01-14,246,1
2020-01-14,247,2
2020-01-14,248,3
2020-01-14,250,1
2020-01-14,251,5
2020-01-14,252,2
2020-01-14,253,2
2020-01-14,254,4
2020-01-14,255,1
2020-01-14,256,2
2020-01-14,257,1
2020-01-14,258,4
2020-01-14,259,2
2020-01-14,260,4
2020-01-14,262,2
2020-01-14,263,2
2020-01-14,264,2
2020-01-14,265,1
2020-01-14,266,1
2020-01-14,267,1
2020-01-14,269,1
2020-01-14,270,3
2020-01-14,271,1
2020-01-14,273,1
2020-01-14,274,2
2020-01-14,276,2
2020-01-14,277,2
2020-01-14,278,1
2020-01-14,279,2
2020-01-14,282,3
2020-01-14,285,1
2020-01-14,287,1
2020-01-14,288,3
2020-01-14,292,1
2020-01-14,293,3
2020-01-14,294,1
2020-01-14,295,1
2020-01-14,297,1
2020-01-14,298,1
2020-01-14,299,2
2020-01-14,300,1
2020-01-14,302,2
2020-01-14,308,1
2020-01-14,310,3
2020-01-15,0,270
2020-01-15,1,3
2020-01-15,2,4
2020-01-15,3,4
2020-01-15,4,4
2020-01-15,5,4
2020-01-15,6,1
2020-01-15,7,1
2020-01-15,8,3
2020-01-15,9,6
2020-01-15,10,5
2020-01-15,11,1
2020-01-15,12,1
2020-01-15,13,1
2020-01-15,15,1
2020-01-15,16,2
2020-01-15,17,8
2020-01-15,18,6
2020-01-15,19,3
2020-01-15,20,3
2020-01-15,21,2
2020-01-15,22,6
2020-01-15,23,6
2020-01-15,24,5
2020-01-15,25,4
2020-01-15,26,2
2020-01-15,27,3
2020-01-15,28,2
2020-01-15,29,2
2020-01-15,30,5
2020-01-15,31,5
2020-01-15,32,4
2020-01-15,33,1
2020-01-15,34,1
2020-01-15,35,6
2020-01-15,36,4
2020-01-15,37,3
2020-01-15,38,3
2020-01-15,39,2
2020-01-15,40,2
2020-01-15,43,2
2020-01-15,44,2
